_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
5ffce7ae0a7214ad4e001851,1/12/2021 0:05,1/12/2021 0:05,NULL,1/12/2021 0:05,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330
5ffce8150a7214ad4e0030a3,1/12/2021 0:06,1/12/2021 0:06,NULL,1/12/2021 0:06,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330
5ffe20290a720f05ac004a84,1/12/2021 22:18,1/12/2021 22:18,1/12/2021 22:18,1/12/2021 22:18,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffe1c520a7214ad2800245c,1/12/2021 22:01,1/12/2021 22:01,1/12/2021 22:01,1/12/2021 22:01,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffe1b630a7214ad28001c79,1/12/2021 21:57,1/12/2021 21:57,1/12/2021 21:57,1/12/2021 21:57,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffce8250a720f0515003510,1/12/2021 0:07,1/12/2021 0:07,NULL,1/12/2021 0:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330
5ffe1fa40a7214ad2800427f,1/12/2021 22:16,1/12/2021 22:16,1/12/2021 22:16,1/12/2021 22:16,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffce78c0a7214ad4e001045,1/12/2021 0:04,1/12/2021 0:04,NULL,1/12/2021 0:04,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330
5ffe23cf0a720f05ac006cc2,1/12/2021 22:33,1/12/2021 22:33,1/12/2021 22:33,1/12/2021 22:33,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffcef570a720f0515004e91,1/12/2021 0:37,1/12/2021 0:37,1/12/2021 0:37,1/12/2021 0:37,NULL,1/12/2021 0:00,NULL,NULL,NULL,NULL,PENDING,28.57,59c124bae4b0299e55b0f330
5ffce8000a7214ad4e002b57,1/12/2021 0:06,1/12/2021 0:06,NULL,1/12/2021 0:06,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,59c124bae4b0299e55b0f330
5fff26c20a7214ad4c00000a,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 0:00,5,All-receipts receipt bonus,5,2,FINISHED,29,5fff26bfb3348b03eb45bb32
5fff0f630a7214ad28006e2d,1/13/2021 15:18,1/13/2021 15:18,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:18,5,All-receipts receipt bonus,55,1,FINISHED,0.99,5fff0f4fb3348b03eb45abb0
5fff56370a720f05f3000033,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/12/2021 20:21,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532
5fff4ca00a7214ad4c000029,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/12/2021 19:40,NULL,NULL,800,9,FINISHED,89.91,5fff4beedf9ace121f0c17ea
5fff26ee0a720f05f300001a,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,2/13/2021 16:59,25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,1,5fff2698b3348b03eb45bb10
5fff4c910a720f05f3000026,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,12/30/2020 0:00,NULL,NULL,250,5,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5ffe17e20a720f05ac0000e7,1/12/2021 21:42,1/12/2021 21:42,NULL,1/13/2021 16:00,NULL,1/12/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,REJECTED,2.29,5ffe115404929101d0aaebb2
5fff561b0a720f05f300002e,1/13/2021 20:20,1/13/2021 20:20,1/13/2021 20:20,1/13/2021 20:20,1/13/2021 20:20,1/13/2021 20:20,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1750,1,FINISHED,10,5fff561abd4dff11dda8fa2b
5fff26fd0a720f05f300001d,1/13/2021 16:59,1/13/2021 16:59,NULL,1/13/2021 16:59,1/13/2021 16:59,1/12/2021 16:59,5,All-receipts receipt bonus,2005,1,FLAGGED,1,5fff2698b3348b03eb45bb10
5fff26fb0a7214ad4c000019,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/12/2021 16:59,25,COMPLETE_NONPARTNER_RECEIPT,35,1,FINISHED,1,5fff2698b3348b03eb45bb10
5fff564a0a7214ad4c000030,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/12/2021 20:21,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,5fff55dabd4dff11dda8f5f1
5fff4c8e0a720f05f3000025,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/12/2021 19:39,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,5fff4beedf9ace121f0c17ea
5fff4c810a720f05f3000023,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/12/2021 19:39,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,10,5fff4beedf9ace121f0c17ea
5fff4c8a0a7214ad4c000025,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/10/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5fff4c8c0a7214ad4c000026,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/2/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5fff564d0a720f05f3000038,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/10/2021 6:00,NULL,NULL,250,5,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
5fff26cb0a7214ad4c00000e,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/12/2021 16:58,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",295,2,FINISHED,2,5fff2698b3348b03eb45bb10
5fff4ca90a720f05f300002a,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,45,COMPLETE_PARTNER_RECEIPT,100,1,FINISHED,0.99,5fff4beedf9ace121f0c17ea
5fff0f8c0a7214ad28006e32,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/12/2021 15:19,5,All-receipts receipt bonus,305,1,FINISHED,1,5fff0f4fb3348b03eb45abb0
5fff26990a720f05f300000b,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 17:13,1/13/2021 17:13,1/13/2021 16:58,1/12/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,5,FINISHED,50,5fff2698b3348b03eb45bb10
5fff26c40a720f05f3000014,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 0:00,5,All-receipts receipt bonus,5,3,FINISHED,22,5fff26bfb3348b03eb45bb32
5fff26d70a7214ad4c00000f,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/13/2021 16:59,1/12/2021 16:59,5,All-receipts receipt bonus,5,2,FINISHED,1,5fff2698b3348b03eb45bb10
5fff26c60a7214ad4c00000c,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 16:58,1/13/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,22,5fff26bfb3348b03eb45bb32
5fff0f990a7214ad28006e36,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/13/2021 15:19,1/12/2021 15:19,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532
5fff566e0a720f05f300003f,1/13/2021 20:22,1/13/2021 20:22,1/13/2021 20:22,1/13/2021 20:22,1/13/2021 20:22,1/8/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
5fff26f10a7214ad4c000018,1/13/2021 16:59,1/13/2021 16:59,NULL,1/13/2021 16:59,NULL,2/13/2021 16:59,NULL,NULL,8700,10,FLAGGED,290,5fff2698b3348b03eb45bb10
5fff4c710a7214ad4c00001d,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,12/31/2020 19:39,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
5fff562e0a720f05f300002f,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,1/13/2021 20:21,12/31/2020 20:21,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
5fff4c960a720f05f3000027,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/13/2021 19:40,1/12/2021 19:40,NULL,NULL,91.2,4,FINISHED,18.2,5fff4beedf9ace121f0c17ea
5fff4c7d0a720f05f3000022,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/13/2021 19:39,1/12/2021 19:39,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,5fff4c7d61ffa811fdb0856f
6000b8770a720f05f3000069,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/1/2021 21:32,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
6000d4b10a720f05f3000076,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 0:00,5,All-receipts receipt bonus,5,3,FINISHED,21,6000d4abe2571211db395b5c
6000b8840a720f05f300006c,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/13/2021 21:32,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,6000b884fb296c121a81ad3b
6000b8280a720f05f3000061,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/11/2021 6:00,5,All-receipts receipt bonus,5,5,FINISHED,49.95,6000b7aefb296c121a8198b1
6000b8810a7214ad4c00005e,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/13/2021 21:32,45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532
6000d48d0a7214ad4c000063,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:47,1/14/2021 23:47,1/14/2021 23:32,1/13/2021 0:00,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,FINISHED,50,6000d46cfb296c121a81b20c
6000d4b00a7214ad4c00006c,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 0:00,5,All-receipts receipt bonus,5,1,FINISHED,20,6000d4abe2571211db395b5c
6000d4d30a720f05f3000081,1/14/2021 23:33,1/14/2021 23:33,NULL,1/14/2021 23:33,NULL,10/30/2017 0:00,NULL,NULL,NULL,3,REJECTED,3,6000d46cfb296c121a81b20c
6000b87d0a7214ad4c00005d,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/13/2021 21:32,5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532
6000b2be0a7214ad4c00004d,1/14/2021 21:08,1/14/2021 21:08,1/14/2021 21:08,1/14/2021 21:36,1/14/2021 21:08,1/14/2021 0:00,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",682.4,21,FINISHED,84.78,5e27526d0bdb6a138c32b556
6000c8460a720f05f300006f,1/14/2021 22:40,1/14/2021 22:40,1/14/2021 22:40,1/14/2021 22:40,1/14/2021 22:40,1/14/2021 0:00,NULL,NULL,837.4,21,FINISHED,101.75,5e27526d0bdb6a138c32b556
6000d4ae0a720f05f3000075,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 0:00,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,4,FINISHED,20,6000d4abe2571211db395b5c
6000d4aa0a720f05f3000072,1/14/2021 23:32,1/14/2021 23:32,NULL,1/14/2021 23:32,NULL,NULL,NULL,NULL,NULL,0,FLAGGED,0,6000d4aafb296c121a81b27e
6000b9b70a720f05f300006d,1/14/2021 21:37,1/14/2021 21:37,1/14/2021 21:38,1/14/2021 21:38,1/14/2021 21:38,1/14/2021 0:00,NULL,NULL,237.8,21,FINISHED,90.36,5e27526d0bdb6a138c32b556
600056de0a720f05f3000049,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/13/2021 14:36,25,COMPLETE_NONPARTNER_RECEIPT,160,2,FINISHED,2,600056a3f7e5b011fce897b0
6000b82f0a720f05f3000063,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/14/2021 21:31,1/9/2021 6:00,NULL,NULL,250,5,FINISHED,49.95,6000b7aefb296c121a8198b1
6000accd0a7214ad4c00004b,1/14/2021 20:42,1/14/2021 20:42,NULL,1/14/2021 20:42,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612
6000d4810a720f05f3000070,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/13/2021 23:32,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,2,FINISHED,11,6000d46cfb296c121a81b20c
600057040a7214ad4c000041,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,6,FINISHED,25,60005704bd4dff11dda90a9d
6000d4b50a720f05f3000078,1/14/2021 23:33,1/14/2021 23:33,NULL,1/14/2021 23:33,NULL,1/14/2021 0:00,5,All-receipts receipt bonus,5,1,REJECTED,10,6000d4b5fb296c121a81b2bd
6000d4ba0a720f05f300007a,1/14/2021 23:33,1/14/2021 23:33,NULL,1/14/2021 23:33,1/14/2021 23:33,1/13/2021 23:33,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,6000d4bae2571211db395b9f
6000c74b0a7214ad4c000060,1/14/2021 22:35,1/14/2021 22:35,NULL,1/14/2021 22:35,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612
600056d60a720f05f3000047,1/14/2021 14:36,1/14/2021 14:36,NULL,1/14/2021 14:36,1/14/2021 14:36,1/13/2021 14:36,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810,5,FLAGGED,13,600056d6bd4dff11dda90a3f
6000d4900a7214ad4c000064,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/14/2021 23:32,1/7/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350,1,FINISHED,10,6000d46cfb296c121a81b20c
6000d4bc0a7214ad4c000070,1/14/2021 23:33,1/14/2021 23:33,NULL,1/14/2021 23:33,NULL,2/14/2021 23:33,NULL,NULL,8700,10,FLAGGED,290,6000d46cfb296c121a81b20c
600082b40a720f05f3000058,1/14/2021 17:43,1/14/2021 17:43,NULL,1/14/2021 17:46,NULL,1/14/2021 0:00,NULL,NULL,NULL,4,REJECTED,4,5e56d38507a0df22a15dfc85
6000d4ac0a7214ad4c000069,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 23:33,1/14/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,3,FINISHED,23,6000d4abe2571211db395b5c
600056da0a720f05f3000048,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/14/2021 14:36,1/13/2021 14:36,5,All-receipts receipt bonus,5,2,FINISHED,11,600056a3f7e5b011fce897b0
6000b8590a7214ad4c000057,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/14/2021 21:32,1/13/2021 21:32,5,All-receipts receipt bonus,5,4,FINISHED,18.2,6000b7aefb296c121a8198b1
600056ea0a720f05f300004b,1/14/2021 14:36,1/14/2021 14:36,NULL,1/14/2021 14:36,NULL,1/13/2021 14:36,25,COMPLETE_NONPARTNER_RECEIPT,25,1,FLAGGED,1,600056a3f7e5b011fce897b0
600205f60a7214ad4c00007b,1/15/2021 21:15,1/15/2021 21:15,NULL,1/15/2021 21:15,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,6000b75bbe5fc96dfee1d4d3
600206000a720f05f3000087,1/15/2021 21:15,1/15/2021 21:15,1/15/2021 21:17,1/15/2021 21:17,1/15/2021 21:17,1/9/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",855.7,86,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3
6001bb110a720f05f3000085,1/15/2021 15:56,1/15/2021 15:56,NULL,1/15/2021 15:56,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,6000b75bbe5fc96dfee1d4d3
600208270a720f05f3000088,1/15/2021 21:24,1/15/2021 21:24,1/15/2021 21:26,1/15/2021 21:26,1/15/2021 21:26,1/9/2021 0:00,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3
6001e3a80a7214ad4c000078,1/15/2021 18:49,1/15/2021 18:49,NULL,1/15/2021 18:49,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612
600373700a720f05f3000091,1/16/2021 23:14,1/16/2021 23:14,1/16/2021 23:29,1/16/2021 23:31,1/16/2021 23:29,1/16/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211,FINISHED,803.48,60037329e257124ec6b99eeb
60023e8f0a720f05f300008b,1/16/2021 1:17,1/16/2021 1:17,1/16/2021 1:24,1/16/2021 1:24,1/16/2021 1:24,1/5/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202,FINISHED,776.79,60023de5fb296c121a81b955
600247cd0a7214ad4c00007e,1/16/2021 1:56,1/16/2021 1:56,NULL,1/16/2021 1:56,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,6002475cfb296c121a81b98d
60025eb70a720f05f300008e,1/16/2021 3:34,1/16/2021 3:34,NULL,1/16/2021 3:34,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,60025c65fb296c4ef805d9e6
60020d2a0a720f05f300008a,1/15/2021 21:46,1/15/2021 21:46,1/15/2021 21:49,1/16/2021 1:13,1/15/2021 21:49,1/9/2021 0:00,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",405.7,93,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3
6002590c0a7214ad4c000082,1/16/2021 3:10,1/16/2021 3:10,1/16/2021 3:18,1/16/2021 3:19,1/16/2021 3:18,1/14/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1516.9,208,FINISHED,746.94,600258dafb296c4ef805d9b7
600254550a720f05f300008c,1/16/2021 2:49,1/16/2021 2:49,NULL,1/16/2021 2:49,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,6002541ae257124ec6b99a3a
60024fa00a7214ad4c00007f,1/16/2021 2:29,1/16/2021 2:29,NULL,1/16/2021 2:29,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,60024f24e257124ec6b99a13
60025f550a7214ad4c000084,1/16/2021 3:36,1/16/2021 3:36,NULL,1/16/2021 3:36,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,60025c65fb296c4ef805d9e6
60025cb80a720f05f300008d,1/16/2021 3:25,1/16/2021 3:25,1/16/2021 3:31,1/16/2021 3:32,1/16/2021 3:31,1/15/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1658.3,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6
600370250a720f05f3000090,1/16/2021 23:00,1/16/2021 23:00,1/16/2021 23:09,1/16/2021 23:09,1/16/2021 23:09,1/16/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2685.8,240,FINISHED,850.49,60037005e257124ec6b99ec2
6002584e0a7214ad4c000081,1/16/2021 3:06,1/16/2021 3:06,1/16/2021 3:07,1/16/2021 3:07,1/16/2021 3:07,1/15/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",879.1,6,FINISHED,30.65,6002541ae257124ec6b99a3a
60020af60a720f05f3000089,1/15/2021 21:36,1/15/2021 21:36,1/15/2021 21:43,1/16/2021 1:13,1/15/2021 21:43,1/15/2021 0:00,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3
600260210a720f05f300008f,1/16/2021 3:40,1/16/2021 3:40,1/16/2021 3:47,1/16/2021 3:47,1/16/2021 3:47,1/15/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3659.4,309,FINISHED,1043.18,60025fe0e257124ec6b99a87
600498e60a720f05f3000093,1/17/2021 20:07,1/17/2021 20:07,NULL,1/17/2021 20:07,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,600498c4e257124ec6b9a331
60037b500a7214ad4c000086,1/16/2021 23:48,1/16/2021 23:48,1/17/2021 0:03,1/17/2021 0:04,1/17/2021 0:03,1/16/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",934.4,39,FINISHED,118.05,60037a94fb296c4ef805ddbe
6004a5f20a7214ad4c000088,1/17/2021 21:02,1/17/2021 21:02,1/17/2021 21:09,1/17/2021 21:14,1/17/2021 21:09,1/9/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",877.7,164,FINISHED,574.16,6004a5d3fb296c4ef805e256
600496350a7214ad4c000087,1/17/2021 19:55,1/17/2021 19:55,NULL,1/17/2021 19:55,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,600495c3fb296c4ef805e1fc
60048e120a720f05f3000092,1/17/2021 19:20,1/17/2021 19:20,NULL,1/17/2021 19:20,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fa32b4d898c7a11a6bcebce
60049d9d0a720f05f3000094,1/17/2021 20:27,1/17/2021 20:27,1/17/2021 20:40,1/17/2021 20:41,1/17/2021 20:40,1/1/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",922.1,212,FINISHED,743.79,60049cdce257124ec6b9a353
6005ee0e0a7214ad4c000089,1/18/2021 20:22,1/18/2021 20:22,NULL,1/18/2021 20:23,NULL,1/17/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",800,2,FLAGGED,10,5fb0a078be5fc9775c1f3945
6005b60f0a720f05f3000096,1/18/2021 16:23,1/18/2021 16:23,NULL,1/18/2021 16:23,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612
6004a99e0a720f05f3000095,1/17/2021 21:18,1/17/2021 21:18,1/17/2021 21:26,1/18/2021 15:01,1/17/2021 21:26,1/9/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1541.8,167,FINISHED,574.65,6004a965e257124ec6b9a39f
6005f5450a720f05f3000097,1/18/2021 20:53,1/18/2021 20:53,NULL,1/18/2021 20:53,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5a43c08fe4b014fd6b6a0612
6001f2470a7214ad4c00007a,1/15/2021 19:51,1/15/2021 19:51,1/18/2021 20:26,1/18/2021 20:27,1/18/2021 20:26,1/13/2021 0:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,5fb0a078be5fc9775c1f3945
60074bbf0a720f05fa000039,1/19/2021 21:14,1/19/2021 21:14,1/19/2021 21:14,1/19/2021 21:14,1/19/2021 21:14,1/18/2021 21:14,5,All-receipts receipt bonus,5,1,FINISHED,10,60074b49325c8a1794623876
600741fe0a7214ad89000001,1/19/2021 20:33,1/19/2021 20:33,1/19/2021 20:33,1/19/2021 20:33,1/19/2021 20:33,1/14/2021 6:00,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1000,5,FINISHED,49.95,600741d06e6469120a787853
60074b8b0a7214ad89000029,1/19/2021 21:13,1/19/2021 21:13,1/19/2021 21:13,1/19/2021 21:13,1/19/2021 21:13,1/18/2021 21:13,5,All-receipts receipt bonus,5,4,FINISHED,4.66,60074b49325c8a1794623876
6007423c0a720f05fa000001,1/19/2021 20:34,1/19/2021 20:34,1/19/2021 20:34,1/19/2021 20:34,1/19/2021 20:34,1/18/2021 20:34,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755,1,FINISHED,1,6007423b6e6469120a787c2c
600748640a720f05fa000026,1/19/2021 21:00,1/19/2021 21:00,1/19/2021 21:00,1/19/2021 21:00,1/19/2021 21:00,1/19/2021 21:00,NULL,NULL,350,1,FINISHED,9.99,600748196e64691717e8d4f0
