receipt_id,description,priceAfterCoupon,metabriteCampaignId,userFlaggedDescription,originalMetaBriteQuantityPurchased,needsFetchReviewReason,userFlaggedNewItem,targetPrice,userFlaggedBarcode,pointsEarned,preventTargetGapPoints,brandCode,barcode,originalMetaBriteDescription,originalMetaBriteItemPrice,deleted,originalReceiptItemText,pointsPayerId,userFlaggedPrice,rewardsGroup,originalFinalPrice,competitorRewardsGroup,userFlaggedQuantity,pointsNotAwardedReason,competitiveProduct,itemNumber,itemPrice,finalPrice,quantityPurchased,needsFetchReview,rewardsProductPartnerId,discountedItemPrice,partnerItemId,originalMetaBriteBarcode
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,5,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,6,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,7,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,8,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,9,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,10,NULL
6000d4ba0a720f05f300007a,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,11,NULL
600056d60a720f05f3000047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,075925306254,NULL,NULL,NULL,NULL,NULL,NULL,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,NULL,NULL,NULL,NULL,TRUE,NULL,1,1,1,NULL,5e7cf838f221c312e698a628,NULL,1,NULL
600056d60a720f05f3000047,NULL,NULL,NULL,NULL,NULL,USER_FLAGGED,TRUE,NULL,075925306254,NULL,TRUE,NULL,075925306254,NULL,NULL,NULL,NULL,NULL,10,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,NULL,NULL,2,NULL,TRUE,NULL,10,10,2,TRUE,5e7cf838f221c312e698a628,NULL,2,NULL
600056d60a720f05f3000047,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,30,TRUE,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,1,MILLER LITE 24 PACK,NULL,NULL,1,NULL,NULL,NULL,1,1,1,TRUE,5332f709e4b03c9a25efd0f1,NULL,3,NULL
600056d60a720f05f3000047,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,30,TRUE,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,1,MILLER LITE 24 PACK,NULL,NULL,1,NULL,NULL,NULL,1,1,1,TRUE,5332f709e4b03c9a25efd0f1,NULL,4,NULL
600056d60a720f05f3000047,NULL,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,USER_FLAGGED,TRUE,NULL,034100573065,NULL,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,5,NULL
6000d4900a7214ad4c000064,TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,NULL,BRAND,822142991523,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,NULL,TIGI HAIR CARE,NULL,NULL,NULL,NULL,NULL,NULL,10,10,1,NULL,5332f5f6e4b03c9a25efd0b4,NULL,0,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,1,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,2,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,3,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,4,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,5,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,6,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,7,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,8,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,9,NULL
6000d4bc0a7214ad4c000070,MILLER LITE 24 PACK 12OZ CAN,NULL,NULL,NULL,NULL,NULL,NULL,77,NULL,870,NULL,NULL,034100573065,NULL,NULL,NULL,NULL,5332f709e4b03c9a25efd0f1,NULL,MILLER LITE 24 PACK,NULL,NULL,NULL,NULL,NULL,NULL,29,29,1,NULL,5332f709e4b03c9a25efd0f1,NULL,10,NULL
600082b40a720f05f3000058,Stuffed Cabbage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STUFF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,1,1013,NULL
600082b40a720f05f3000058,Stuffed Cabbage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STUFF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,1,1016,NULL
600082b40a720f05f3000058,Stuffed Cabbage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STU&F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,1,1019,NULL
600082b40a720f05f3000058,Stuffed Cabbage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STUFF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,1,1022,NULL
6000d4ac0a7214ad4c000069,ITEM NOT FOUND,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,4011,NULL,TRUE,NULL,4011,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,3,NULL,NULL,NULL,23,23,3,FALSE,NULL,NULL,1,NULL
600056da0a720f05f3000048,ITEM NOT FOUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL
600056da0a720f05f3000048,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,NULL,NULL,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,NULL,USER_FLAGGED,TRUE,NULL,028400642255,NULL,TRUE,NULL,028400642255,NULL,NULL,NULL,NULL,5332f5fbe4b03c9a25efd0ba,10,DORITOS SPICY SWEET CHILI SINGLE SERVE,NULL,NULL,1,Action not allowed for user and CPG,NULL,NULL,10,10,1,TRUE,5332f5fbe4b03c9a25efd0ba,NULL,2,NULL
6000b8590a7214ad4c000057,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,043000043790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.55,4.55,1,NULL,559c2234e4b06aca36af13c6,NULL,1,NULL
6000b8590a7214ad4c000057,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,043000043790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.55,4.55,1,NULL,559c2234e4b06aca36af13c6,NULL,2,NULL
6000b8590a7214ad4c000057,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,043000043790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.55,4.55,1,NULL,559c2234e4b06aca36af13c6,NULL,3,NULL
6000b8590a7214ad4c000057,Jell-O Mixchief Vanilla Pudding Instant 3.40-oz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,043000043790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.55,4.55,1,NULL,559c2234e4b06aca36af13c6,NULL,4,NULL
600056ea0a720f05f300004b,ITEM NOT FOUND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,NULL
600206000a720f05f3000087,HYV GRADE A X LRG EG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV GRADE A X LRG EG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.29,1.29,1,NULL,NULL,1.29,1023,NULL
600206000a720f05f3000087,HYV LF BLUEBERRY YOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV LF BLUEBERRY YOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.54,0.54,1,NULL,NULL,0.54,1024,NULL
600206000a720f05f3000087,Light & Fit Greek Crunch Key Lime Pie Yogurt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT & FIT GREEK,036632011077,NULL,NULL,NULL,HYV LF KEY LIME PIE,NULL,NULL,YOPLAIT GREEK YOGURT,NULL,NULL,NULL,NULL,TRUE,NULL,0.54,0.54,1,NULL,5332f5f3e4b03c9a25efd0ae,0.54,1025,NULL
600206000a720f05f3000087,HYV LF PEACH YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV LF PEACH YOGURT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.54,0.54,1,NULL,NULL,0.54,1026,NULL
600206000a720f05f3000087,HYV LF VANILLA YOGUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV LF VANILLA YOGUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.54,0.54,1,NULL,NULL,0.54,1027,NULL
600206000a720f05f3000087,1% Milk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SASSY COW 1% MILK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.99,3.99,1,NULL,NULL,3.99,1028,NULL
600206000a720f05f3000087,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CONNIE'S PIZZA,075706191031,NULL,NULL,NULL,CONNIES SUPREME PIZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.99,5.99,1,NULL,559c2234e4b06aca36af13c6,5.99,1031,NULL
600206000a720f05f3000087,HV MIXED VEGETABLES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HV MIXED VEGETABLES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.29,2.29,1,NULL,NULL,2.29,1032,NULL
600206000a720f05f3000087,Van de Kamp's - Crispy Fish Fillets 19.45-oz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VAN DE KAMP'S,019600920106,NULL,NULL,NULL,VAN DE KAMP JUMBO FI,NULL,NULL,NULL,NULL,SMART ONES,NULL,NULL,NULL,NULL,6.99,6.99,1,NULL,559c2234e4b06aca36af13c6,6.99,1033,NULL
600206000a720f05f3000087,GRIMES NSA RED KIDNE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GRIMES NSA RED KIDNE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.09,1.09,1,NULL,NULL,1.09,1036,NULL
600206000a720f05f3000087,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HATCH FARMS,028189000079,NULL,NULL,NULL,HATCH NACHO SLCD JAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.19,1.19,1,NULL,559c2234e4b06aca36af13c6,1.19,1037,NULL
600206000a720f05f3000087,Hy-Vee Clover Honey Bear,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,754500326305,NULL,NULL,NULL,HYV CLOVER HNY BEAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.99,5.99,1,NULL,NULL,5.99,1039,NULL
600206000a720f05f3000087,HYV KETTLE MESQ BBQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV KETTLE MESQ BBQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.39,2.39,1,NULL,NULL,2.39,1040,NULL
600206000a720f05f3000087,KELL ORIG FRSTD MINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KELLOGG'S,NULL,NULL,NULL,NULL,KELL ORIG FRSTD MINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.29,4.29,1,NULL,NULL,4.29,1041,NULL
600206000a720f05f3000087,SIMPLY HVY DUTY FOIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SIMPLY HVY DUTY FOIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99,2.99,1,NULL,NULL,2.99,1042,NULL
600206000a720f05f3000087,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TEMPTATIONS,058496723002,NULL,NULL,NULL,TEMPT TASTY CHICKEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.99,1.99,1,NULL,550b2565e4b001d5e9e4146f,1.99,1043,NULL
600206000a720f05f3000087,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NATURE'S PATH ORGANIC,058449450023,NULL,NULL,NULL,NATURES PATH OF OATS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.99,3.99,1,NULL,559c2234e4b06aca36af13c6,3.99,1046,NULL
600206000a720f05f3000087,Hy-Vee Medium Cheddar Cheese Brick,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,075450093070,NULL,NULL,NULL,HYV MED CHED BRICK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.99,4.99,1,NULL,NULL,4.99,1050,NULL
600206000a720f05f3000087,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,NULL,DOLE BLENDS MULTI SERVE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DOLE,048500256763,NULL,NULL,NULL,DOLE BANANAS,5332f5fbe4b03c9a25efd0ba,NULL,DOLE BLENDS MULTI SERVE,NULL,NULL,NULL,Action not allowed for user and CPG,NULL,NULL,1.31,1.31,1,NULL,5332f5fbe4b03c9a25efd0ba,1.31,1053,NULL
600206000a720f05f3000087,Golden Sweet Potato,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4816,NULL,NULL,NULL,GOLDEN SWT POTATO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.21,2.21,1,NULL,NULL,2.21,1055,NULL
600206000a720f05f3000087,Green Bell Peppers,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GREEN BELL PEPPERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.88,0.88,1,NULL,NULL,0.88,1057,NULL
600206000a720f05f3000087,Other Sweet Onions,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4166,NULL,NULL,NULL,SWEET ONIONS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.91,0.91,1,NULL,NULL,0.91,1058,NULL
600206000a720f05f3000087,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,075450120400,NULL,NULL,NULL,HV CAGE FREE LG WHT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.99,1.99,1,NULL,NULL,1.99,1063,NULL
600206000a720f05f3000087,HYV HALF & HALF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV HALF & HALF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.84,1.84,1,NULL,NULL,1.84,1064,NULL
600206000a720f05f3000087,Light & Fit Greek Crunch Key Lime Pie Yogurt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT & FIT GREEK,036632011077,NULL,NULL,NULL,HYV LF KEY LIME PIE,NULL,NULL,YOPLAIT GREEK YOGURT,NULL,NULL,NULL,NULL,TRUE,NULL,0.56,0.56,1,NULL,5332f5f3e4b03c9a25efd0ae,0.56,1065,NULL
600206000a720f05f3000087,Hy-Vee Orange Cream Lowfat Yogurt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,754500797204,NULL,NULL,NULL,HYV LF ORANGE CREAM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.56,0.56,1,NULL,NULL,0.56,1066,NULL
600206000a720f05f3000087,HYV LF VANILLA YOGUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV LF VANILLA YOGUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.56,0.56,1,NULL,NULL,0.56,1067,NULL
600206000a720f05f3000087,Hy-Vee Unsalted Sweet Butter Quarters,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,075450085150,NULL,NULL,NULL,HYV UNSLTD SWT BTR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.99,3.99,1,NULL,NULL,3.99,1068,NULL
600206000a720f05f3000087,2% Milk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SASSY COW 2% MILK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.09,4.09,1,NULL,NULL,4.09,1069,NULL
600206000a720f05f3000087,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,EL MONTEREY,071007023095,NULL,NULL,NULL,EL MONT GREEN CHILI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.99,4.99,1,NULL,559c2234e4b06aca36af13c6,4.99,1072,NULL
600206000a720f05f3000087,Bigelow Green Tea Bags with Lemon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BIGELOW,072310001459,NULL,NULL,NULL,BIGELOW GRN TEA W/LE,NULL,NULL,LIPTON TEA,NULL,LIPTON TEA,NULL,NULL,TRUE,NULL,3.49,3.49,1,NULL,5332f5f6e4b03c9a25efd0b4,3.49,1075,NULL
600206000a720f05f3000087,HYV KETTLE MESQ BBQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,NULL,NULL,NULL,NULL,HYV KETTLE MESQ BBQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.39,2.39,1,NULL,NULL,2.39,1077,NULL
600206000a720f05f3000087,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE,754502285808,NULL,NULL,NULL,HYV KETTLE PUB MUSTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.39,2.39,1,NULL,NULL,2.39,1078,NULL
600206000a720f05f3000087,HYV SELECT WIDE NOOD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HY-VEE SELECT,NULL,NULL,NULL,NULL,HYV SELECT WIDE NOOD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99,2.99,1,NULL,NULL,2.99,1079,NULL
600206000a720f05f3000087,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KIKKOMAN,041390024368,NULL,NULL,NULL,KIKKO THAI CHILI SCE,NULL,NULL,NULL,NULL,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,NULL,NULL,NULL,NULL,3.79,3.79,1,NULL,559c2234e4b06aca36af13c6,3.79,1080,NULL
600206000a720f05f3000087,SPL K ORIGINAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SPECIAL K,NULL,NULL,NULL,NULL,SPL K ORIGINAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.88,1.88,1,NULL,NULL,1.88,1082,NULL
600206000a720f05f3000087,SWANSON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.8,NULL,SWANSON,511111204206,NULL,NULL,NULL,SWANSON UNSLTD CKN,5a734034e4b0d58f376be874,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,5.58,5.58,2,NULL,5a734034e4b0d58f376be874,5.58,1083,NULL
600206000a720f05f3000087,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,NULL,YUBAN COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,YUBAN,043000716021,NULL,NULL,NULL,YUBAN TRDTNL ROAST,559c2234e4b06aca36af13c6,NULL,YUBAN COFFEE,NULL,NULL,NULL,NULL,NULL,NULL,5.99,5.99,1,NULL,559c2234e4b06aca36af13c6,5.99,1085,NULL
